AAPL,28/04/2016,97.610001,97.879997,94.25,94.256129,82242700
AAPL,27/04/2016,96.0,98.709999,95.68,97.228032,114602100
AAPL,26/04/2016,103.910004,105.300003,103.910004,103.718514,56016200
AAPL,25/04/2016,105.0,105.650002,104.510002,104.4441,28031600
AAPL,22/04/2016,105.010002,106.480003,104.620003,105.040467,33683100
AAPL,21/04/2016,106.93,106.93,105.519997,105.328713,31552500
AAPL,20/04/2016,106.639999,108.089996,106.059998,106.481689,30611000
AAPL,19/04/2016,107.879997,108.0,106.230003,106.263027,32384900
AAPL,18/04/2016,108.889999,108.949997,106.940002,106.829577,60821500
AAPL,15/04/2016,112.110001,112.300003,109.730003,109.18523,46939000
AAPL,14/04/2016,111.620003,112.389999,111.330002,111.421614,25473900
AAPL,13/04/2016,110.800003,112.339996,110.800003,111.36198,33257300
AAPL,12/04/2016,109.339996,110.5,108.660004,109.771664,27232300
AAPL,11/04/2016,108.970001,110.610001,108.830002,108.360251,29407500
AAPL,08/04/2016,108.910004,109.769997,108.169998,108.002437,23581700
AAPL,07/04/2016,109.949997,110.419998,108.120003,107.88316,31801900
AAPL,06/04/2016,110.230003,110.980003,109.199997,110.288514,26404100
AAPL,05/04/2016,109.510002,110.730003,109.419998,109.145471,26578700
AAPL,04/04/2016,110.419998,112.190002,110.269997,110.447549,37356200
AAPL,01/04/2016,108.779999,110.0,108.199997,109.324382,25874000
AAPL,31/03/2016,109.720001,109.900002,108.879997,108.330434,25888400
AAPL,30/03/2016,108.650002,110.419998,108.599998,108.896984,45601100
AAPL,29/03/2016,104.889999,107.790001,104.879997,107.028364,31190100
AAPL,28/03/2016,106.0,106.190002,105.059998,104.553435,19411400
AAPL,24/03/2016,105.470001,106.25,104.889999,105.030526,26133000
AAPL,23/03/2016,106.480003,107.07,105.900002,105.487741,25703500
AAPL,22/03/2016,105.25,107.290001,105.209999,106.074174,32444400
AAPL,21/03/2016,105.93,107.650002,105.139999,105.269079,35502700
AAPL,18/03/2016,106.339996,106.5,105.190002,105.279013,44205200
AAPL,17/03/2016,105.519997,106.470001,104.959999,105.159744,34420700
AAPL,16/03/2016,104.610001,106.309998,104.589996,105.328713,38303500
AAPL,15/03/2016,103.959999,105.18,103.849998,103.947125,40067700
AAPL,14/03/2016,101.910004,102.910004,101.779999,101.899587,25076100
AAPL,11/03/2016,102.239998,102.279999,101.5,101.641166,27408200
AAPL,10/03/2016,101.410004,102.239998,100.150002,100.557758,33513600
AAPL,09/03/2016,101.309998,101.580002,100.269997,100.508065,27201700
AAPL,08/03/2016,100.779999,101.760002,100.400002,100.418606,31561900
AAPL,07/03/2016,102.389999,102.830002,100.959999,101.253526,35828900
AAPL,04/03/2016,102.370003,103.75,101.370003,102.386627,46055100
AAPL,03/03/2016,100.580002,101.709999,100.449997,100.885763,36955700
AAPL,02/03/2016,100.510002,100.889999,99.639999,100.140301,33169600
AAPL,01/03/2016,97.650002,100.769997,97.419998,99.921631,50407100
AAPL,29/02/2016,96.860001,98.230003,96.650002,96.104873,35216300
AAPL,26/02/2016,97.199997,98.019997,96.580002,96.323543,28991100
AAPL,25/02/2016,96.050003,96.760002,95.25,96.174449,27582700
AAPL,24/02/2016,93.980003,96.379997,93.32,95.51844,36255700
AAPL,23/02/2016,96.400002,96.5,94.550003,94.116976,31942600
AAPL,22/02/2016,96.309998,96.900002,95.919998,96.293718,34280800
AAPL,19/02/2016,96.0,96.760002,95.800003,95.458805,35374200
AAPL,18/02/2016,98.839996,98.889999,96.089996,95.677475,39021000
AAPL,17/02/2016,96.669998,98.209999,96.150002,97.52622,44863200
AAPL,16/02/2016,95.019997,96.849998,94.610001,96.055173,49057900
AAPL,12/02/2016,94.190002,94.5,93.010002,93.421208,40351400
AAPL,11/02/2016,93.790001,94.720001,92.589996,93.132962,50074700
AAPL,10/02/2016,95.919998,96.349998,94.099998,93.699512,42343600
AAPL,09/02/2016,94.290001,95.940002,93.93,94.415156,44331200
AAPL,08/02/2016,93.129997,95.699997,93.040001,94.43504,54021400
AAPL,05/02/2016,96.519997,96.919998,93.690002,93.451025,46418100
AAPL,04/02/2016,95.860001,97.330002,95.190002,96.015414,46471700
AAPL,03/02/2016,95.0,96.839996,94.080002,95.250077,45964300
AAPL,02/02/2016,95.419998,96.040001,94.279999,93.401429,37357200
AAPL,01/02/2016,96.470001,96.709999,95.400002,95.329165,40943500
AAPL,29/01/2016,94.790001,97.339996,94.349998,96.228773,64416500
AAPL,28/01/2016,93.790001,94.519997,92.389999,93.015874,55678800
AAPL,27/01/2016,96.040001,96.629997,93.339996,92.353525,133369700
AAPL,26/01/2016,99.93,100.879997,98.07,98.848522,75077000
AAPL,25/01/2016,101.519997,101.529999,99.209999,98.304805,51794500
AAPL,22/01/2016,98.629997,101.459999,98.370003,100.262198,65800500
AAPL,21/01/2016,97.059998,97.879997,94.940002,95.200652,52161500
AAPL,20/01/2016,95.099998,98.190002,93.419998,95.685056,72334400
AAPL,19/01/2016,98.410004,98.650002,95.5,95.556543,53087700
AAPL,15/01/2016,96.199997,97.709999,95.360001,96.021171,79833900
AAPL,14/01/2016,97.959999,100.480003,95.739998,98.383886,63170100
AAPL,13/01/2016,100.32,101.190002,97.300003,96.278205,62439600
AAPL,12/01/2016,100.550003,100.690002,98.839996,98.818866,49154200
AAPL,11/01/2016,98.970001,99.059998,97.339996,97.40519,49739400
AAPL,08/01/2016,98.550003,99.110001,96.760002,95.853114,70798000
AAPL,07/01/2016,98.68,100.129997,96.43,95.348934,81094400
AAPL,06/01/2016,100.559998,102.370003,99.870003,99.550416,68457400
AAPL,05/01/2016,105.75,105.849998,102.410004,101.537472,55791000
AAPL,04/01/2016,102.610001,105.370003,102.0,104.147334,67649400
