DOX,16/06/2016,56.279999,57.029999,56.02,56.77661,529200
DOX,17/06/2016,56.810001,57.130001,56.259998,56.069146,817500
DOX,20/06/2016,56.68,57.360001,56.68,56.667002,381300
DOX,21/06/2016,57.060001,57.349998,56.060001,56.338182,582900
DOX,22/06/2016,56.540001,56.849998,56.150002,56.178754,539100
DOX,23/06/2016,56.860001,57.0,56.240002,56.328216,735000
DOX,24/06/2016,54.98,55.549999,54.650002,54.464892,1398000
DOX,27/06/2016,54.380001,55.389999,54.119999,54.435,901200
DOX,28/06/2016,54.799999,55.66,54.709999,55.59,621600
DOX,29/06/2016,56.009998,56.900002,55.599998,56.740002,766300
DOX,30/06/2016,56.630001,57.98,56.630001,57.720001,869600
DOX,01/07/2016,57.700001,58.02,55.009998,57.450001,749100
DOX,05/07/2016,57.110001,57.68,55.880001,57.459999,469400
DOX,06/07/2016,57.07,58.119999,56.98,57.990002,598300
DOX,07/07/2016,57.900002,58.32,57.650002,57.709999,381200
DOX,08/07/2016,58.009998,58.549999,57.580002,58.259998,351300
DOX,11/07/2016,58.490002,58.75,57.84,58.27,306900
DOX,12/07/2016,58.41,58.41,55.689999,58.130001,304900
DOX,13/07/2016,58.099998,58.389999,57.490002,58.169998,395200
DOX,14/07/2016,58.43,58.799999,58.02,58.080002,446900
DOX,15/07/2016,58.16,58.389999,57.0,57.889999,450900
